id_riga,data,anno,mese,comune,comune_istat,provincia,località,lat,lon,tipologia,codice_colore,dist_comune_km,comune_da_coordinate,flag_coord,flag_coord_bassa_precisione,flag_possibile_duplicato,gruppo_duplicato,flag_località_incompleta,meteo_punto,meteo_lat,meteo_lon,fwi_cella_lat,fwi_cella_lon,fwi_dist_cella_km,fwi,fwi_classe,temp_max_c,temp_ore12_c,umidita_min_pct,umidita_media_pct,umidita_ore12_pct,vento_max_kmh,vento_ore12_kmh,raffica_max_kmh,dir_vento_ore12_gradi,dir_vento_max_gradi,pioggia_giorno_mm,pioggia_giorno_prima_mm,meteo_quota_m,vento_ore12_nome,fuoco_spinto_verso
1850,2024-07-30,2024,7,Ugento,75090,LE,Gemini-Ugento,39.878167,18.158472,Macchia,Rosso,0.0,Ugento,ok,False,False,-1,False,incendio,39.88,18.16,39.95,18.1,9.300176736007934,43.745117,molto alta,35.9,35.7,21,42.75,26.0,26.0,23.7,52.9,351.0,350,0.0,0.0,71.0,Tramontana (N),S
1851,2024-07-31,2024,7,Ortelle,75056,LE,SP84,40.037533,18.394417,Bosco,Arancione,0.0,Ortelle,ok,False,False,-1,False,incendio,40.04,18.39,39.95,18.35,10.55248596732812,46.541016,molto alta,34.2,33.8,18,41.708333333333336,20.0,22.1,18.1,44.6,21.0,326,0.0,0.0,99.0,Tramontana (N),S
1852,2024-07-31,2024,7,Presicce-Acquarica,75098,LE,Paiarone,39.923292,18.268163,Macchia,Arancione,0.0,Presicce-Acquarica,ok,False,False,-1,False,incendio,39.92,18.27,39.95,18.35,7.580960586755861,46.541016,molto alta,35.0,34.5,17,38.708333333333336,19.0,21.5,17.8,43.6,54.0,329,0.0,0.0,154.0,Grecale (NE),SO
1853,2024-08-01,2024,8,Squinzano,75079,LE,sv Bagnara Patucchi,40.45502,18.010546,Macchia,Arancione,0.0,Squinzano,ok,False,False,-1,False,incendio,40.46,18.01,40.45,18.1,7.681604377435724,43.96289,molto alta,33.9,33.3,31,56.333333333333336,31.0,11.5,8.6,29.9,22.0,39,0.0,0.0,53.0,Tramontana (N),S
1854,2024-08-01,2024,8,Tricase,75088,LE,Sette Paiare,39.940556,18.393889,Bosco,Arancione,0.0,Tricase,ok,False,False,-1,False,incendio,39.94,18.39,39.95,18.35,3.580620336360882,41.60547,molto alta,33.7,33.7,20,45.958333333333336,26.0,13.6,5.2,33.5,78.0,259,0.0,0.0,112.0,Levante (E),O
1855,2024-08-01,2024,8,Lecce,75035,LE,via Porto Torres Spiaggia Bella,40.471667,18.178083,Canneto,Giallo,0.0,Lecce,ok,False,False,-1,False,incendio,40.47,18.18,40.45,18.1,7.110847297853182,43.96289,molto alta,32.0,31.7,39,57.41666666666666,41.0,16.0,12.6,36.0,24.0,36,0.0,0.0,2.0,Grecale (NE),SO
1856,2024-08-03,2024,8,Ortelle,75056,LE,SP84,40.037778,18.395556,Bosco,Arancione,0.0,Ortelle,ok,False,False,-1,False,incendio,40.04,18.4,39.95,18.35,10.856084418042018,35.26758,alta,36.4,36.0,30,60.958333333333336,35.0,15.1,5.5,52.6,148.0,52,1.9,0.0,107.0,Scirocco (SE),NO
1857,2024-08-03,2024,8,Santa Cesarea Terme,75072,LE,Serricella-Guendalina,40.035244,18.438569,Macchia,Arancione,0.0,Santa Cesarea Terme,ok,False,False,-1,False,incendio,40.04,18.44,39.95,18.35,12.581596846544802,35.26758,alta,36.4,36.0,30,60.958333333333336,35.0,15.1,5.5,52.6,148.0,52,1.9,0.0,123.0,Scirocco (SE),NO
1858,2024-08-04,2024,8,Taurisano,75084,LE,SP 360 nei pressi cave Colabeton,39.928611,18.23225,Bosco,Arancione,0.0,Taurisano,ok,False,False,-1,False,incendio,39.93,18.23,39.95,18.35,10.452634178326106,41.15468,molto alta,35.6,35.4,30,56.375,30.0,18.6,12.7,40.3,335.0,351,0.0,0.5,124.0,Maestrale (NO),SE
1859,2024-08-06,2024,8,Presicce-Acquarica,75098,LE,C.da Calie,39.923417,18.233639,Macchia,Arancione,0.0,Presicce-Acquarica,ok,False,False,-1,False,incendio,39.92,18.23,39.95,18.35,10.744698352693472,40.371155,molto alta,35.0,34.6,27,53.708333333333336,27.0,15.5,12.2,33.8,289.0,181,0.0,0.0,139.0,Ponente (O),E
1860,2024-08-06,2024,8,Supersano,75081,LE,Via Stesi I,40.016465,18.224326,Macchia,Arancione,0.0,Supersano,ok,False,False,-1,False,incendio,40.02,18.22,39.95,18.1,12.822934268584657,29.661196,alta,36.2,35.3,23,49.458333333333336,25.0,18.0,15.7,38.9,11.0,12,0.0,0.0,162.0,Tramontana (N),S
1861,2024-08-10,2024,8,Cannole,75012,LE,Torcito,40.175444,18.387083,Bosco,Arancione,0.0,Cannole,ok,False,False,-1,False,incendio,40.18,18.39,40.2,18.35,4.054107887063449,60.75586,estrema,33.7,32.5,34,59.375,53.0,23.8,21.6,47.5,1.0,360,0.0,0.0,47.0,Tramontana (N),S
1862,2024-08-11,2024,8,Gallipoli,75031,LE,SS 274 uscita Lido Pizzo,40.014876,18.05092,Canneto,Giallo,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.01,18.05,39.95,18.1,7.901009711253207,21.405655,alta,36.7,36.7,26,51.91666666666666,26.0,18.0,9.2,34.9,111.0,340,0.0,0.0,26.0,Levante (E),O
1863,2024-08-11,2024,8,Alessano,75002,LE,Via Santa Barbara,39.873639,18.3525,Macchia,Arancione,0.0,Alessano,ok,False,False,-1,False,incendio,39.87,18.35,39.95,18.35,8.8800000000006,37.737686,alta,33.3,33.0,42,54.708333333333336,43.0,17.9,15.8,37.4,69.0,332,0.0,0.0,167.0,Levante (E),O
1864,2024-08-11,2024,8,Lecce,75035,LE,Frigole Via Scotellaro,40.411,18.241889,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.41,18.24,40.45,18.35,10.30280716080957,38.454483,molto alta,33.6,33.0,35,60.25,40.0,20.1,15.0,36.0,27.0,331,0.0,0.0,15.0,Grecale (NE),SO
